"id";"question_id";"user_id";"details";"date_modified"
"1042";"641";"1";"<p>Bonjour,</p><p></p><p>Des selles glaireuses (non sanglantes) sans altération de la croissance pondérale ne sont pas forcément un signe pathologique. En cas de doute sur une APLV, la seule solution est de prévoir une épreuve d'exclusion pendant 2 à 4 semaines suivie d'une réintroduction et évaluer si les transit se normalise sous régime et se redégrade après réintroduction (Vandenplas 2023).</p><p></p><p>Par ailleurs, en effet, des probiotiques peuvent être indiqués en cas de coliques du nourrisson. Les souches recommandées sont le <em>B lactis Bb12</em> et le <em>Limosilactobacillus reuteri DSM 17938</em>. (cf recommandations GFHGNP en PJ)</p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-11-23 14:13:07"
"1043";"646";"1";"<p>Bonjour,</p><p></p><p>Vous posez une très bonne question, qui n'est pas facile à répondre. En effet, peu d'études ont évalué prospectivement l'évolution naturelle de l'œsophagite à éosinophiles (EoE) sans traitement. Néanmoins, ces études ont été récemment analysées (Dellon, 2018) et la conclusion est qu'il semblerait qu'il y ait une succession pathologique de l'inflammation vers la fibrose (c'est d'ailleurs ce que l'on observe avec les œsophagites caustiques ou dans la maladie de Crohn)</p><p></p><p>Il est donc probablement important de traiter votre jeune patiente pour prévenir une évolution fibrosante et sténosante à l'âge adulte</p><p></p><p>Pour ce qui est du traitement et du suivi, si elle n'a pas répondu macroscopiquement et histologiquement aux IPP, il faut passer au gel de budésonide. En l'absence  recommandations sur la prise en charge à long terme de l'EoE chez l' enfant, le suivi doit inclure l'évaluation régulière des symptômes, de la croissance, de l'état nutritionnel, des altérations endoscopiques et des anomalies histologiques. La réponse au traitement doit être évaluée environ 8 à 12 semaines après le début d'un nouveau traitement ou après chaque changement thérapeutique pertinent (Votto 2023).</p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-11-24 19:52:50"
"1044";"645";"131";"<p>Merci pour votre question. Effectivement, les anites streptococcique récidivent fréquemment. Les taux de rechute dans les 3 mois après l’arrêt du traitement sont fréquents, dans toutes les études (autour de 20-30%, parfois plus), avec en plus une certaine saisonnalité en hiver et au printemps. Certains praticiens prolongent ainsi le traitement par amoxicilline 3 semaines. (Šterbenc et al 2021).</p><p>Par ailleurs, une randomisée en ouvert publiée en 2008 chez l’enfant a montré une supériorité d’un traitement par cefuroxime pendant 7 jours versus 10 jours d’amoxicilline, mais les auteurs n’ont pas suivis les patients à distance (Meury 2008, J Pediatrics) et je n’ai pas trouvé d’autres études de réplication.</p><p>Au total, les taux de récurrence sont fréquents, avec probablement des réinfestations (manu portée à partir du nez ou de la gorge) chez l’enfant. </p><p></p><p>On pourrait &nbsp;reproposer un traitement de 3 semaines pleines (https://pubmed.ncbi.nlm.nih.gov/31613443/). En seconde ligne, une autre option pourrait être un traitement par cefuroxime, au minimum 7 jours. Un nouveau prélèvement avec mise en culture et antibiogramme pourrait également permettre de mieux cibler l’antibiothérapie après ces multiples traitements.</p><p>Concernant les rectorragies, effectivement. Si elles persistent et que la cause ne semble pas l’anite, il faudrait les explorer par une coloscopie, à la recherche en premier lieu d’un polype juvénile.</p><p>Bien cordialement&nbsp;</p><p></p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-11-26 18:35:21"
"1045";"648";"131";"<p>Bonjour,</p><p>En effet,<em> D. fragilis </em>est le protozoaire le plus fréquemment retrouvé dans les selles à l’âge pédiatrique. Son caractère pathogène chez l’enfant est débattu. L’étude jointe de Brands et al (2019) a inclus 200 enfants de 5-19 ans symptomatiques avec douleur abdominale chronique ou diarrhée sans étiologie identifiée et 122 enfants sains témoins. <em>D.fragilis</em> était plus fréquent chez les témoins (71%) que les enfants symptomatiques (45%) et les marqueurs d’inflammation intestinale était équivalent dans les 2 groupes. &nbsp;</p><p>Il est également difficile de conclure sur l’intérêt de l’éradication du parasite sur les symptômes type douleur abdominale et diarrhée. Plusieurs études observationnelles parfois rétrospectives ont conclu à une amélioration des symptômes pour les enfants traités mais la seule étude randomisée ayant comparé un traitement par metronidazole versus placebo n’a pas montré de différence sur l’EVA dans les 2 groupes [Röser, 2014].</p><p>En cas de traitement, le metronidazole est le plus simple à prescrire en France mais environ 1 enfant sur 2 est de nouveau porteur du parasite à 3 mois [Kalleveen et al, 2020], et c’est le cas pour l’enfant dont vous parlez. </p><p>Au total, il ne faut pas retraiter, surtout que cette enfant va bien. </p><p>Si récidive de douleur abdominale avec  épaississement iléal terminal à l’echo, je ferai un bilan inflammatoire et une calprotectine.</p><p>Bien cordialement</p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-11-29 15:40:48"
"1046";"648";"1639";"<p>Merci pour cette réponse très détaillée. </p><p>Bien cordialement</p>";"2023-11-29 16:06:07"
"1047";"647";"3";"<p>Bonjour</p><p></p><p>Votre patient de presque 4ans a une diarrhée chronique depuis le mois d'aout associé à une cassure staturale.</p><p>Dans ce contexte, 2 diagnostics sont à éliminer (en raison du retentissement sur la croissance): maladie céliaque et maladie de crohn.</p><p>Pour la malaide céliaque, les IgA antitransglutaminase sont négatives, mais il faut s'assurer qu'il n'y a pas de déficit en IgA associé qui rendrait l'interpretation de cette sérologie négative difficile.</p><p>Par ailleurs dans le cadre de la recherche d'une pathologie inflammatoire chronique intestinale, le bilan associe bilan inflammatoire (NFS Plaqueetes, CRP, BHC, lipase et Albuminémie) au dosage de la calprotectine fécale.</p><p></p><p>Dans un deuxième temps en fonction de ces résultats une fogd et coloscopie peuvent se discuter.</p><p></p><p>Donc en pratique dans un premier temps completer avec </p><p>albumine</p><p>IgG, A, M</p><p>dosage de calprotectine fécale</p><p></p><p>puis discuter de la réalisation d'une FOGD+coloscopie.</p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-11-29 17:05:23"
"1048";"640";"2";"<p>bonjour</p><p>votre problématique est aussi courante que difficile à gérer !</p><p>en effet l'aérophagie et les éructations à répétition surviennent jusqu'à 4% de la population pédiatrique</p><p>depuis l'avènement de la manométrie à haute résolution, la compréhension s'est améliorée</p><p>il y a éructation avec RGO constant avec ou sans mérycisme.</p><p>Le ""trop plein"" d'air dans l'estomac et/ou l'œsophage peut survenir à tout âge et fait partie des troubles fonctionnels intestinaux meme si elle n'est présente que dans les critères de ROME 4 de l'enfant et pas du nourrisson !....Espérons dans les critères de ROME 5 !</p><p>Il est donc indispensable de maintenir le traitement par IPP et de sevrer très doucement ce traitement sur 3 mois.</p><p>Seuls les médications avec le baclofen ont montré un intérêt....mais à 5 mois et demi, l'utilisation de ce médicament est difficile tant par la galénique que par les effets secondaires</p><p>Il est indispensable de faire des pauses avec rots fréquents lors de l'alimentation, proposer des massages abdominaux constants et doux avant et aprés les repas</p><p>il convient de faire en sorte que le nourrisson n'avale que peu d'air. Changer de tétine, biberon coudé, pauses fréquentes et cuillère adaptée sont les conseils à donner</p><p>il n'y a pas de littérature convaincante sur l'utilisation des probiotiques dans ce contexte clinique</p><p>l'amélioration sous antibiotiques note une tendance à la pullulation microbienne (SIBO), mais à 5 mois et demi sans antécédent chirurgicaux la rifaximine n'est pas conseillée</p><p>un lait infantile plus ""digeste"" pauvre en caséine peut être proposé (essai avec formule à base de protéines de lait de chèvre ?)</p><p>seul des essais empiriques et le temps viendront à bout de ces symptômes très invalidants</p><p>merci de nous tenir informé de la suite de l'évolution....</p><p>votre empathie pour la maman jouera un role important comme vous le faites</p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-11-30 12:10:54"
"1049";"650";"5";"<p>Chère Madame,</p><p>La durée du traitement d'un scorbut est d'environ 15 jours, temps nécessaire pour la disparition des symptômes.</p><p>Si ce délai été atteint, le traitement curatif peut être arrêté. Une diminution progressive n'est pas nécessaire.</p><p>Pour la suite, tout dépend de ses apports alimentaires en vitamine C. S'ils restent nuls ou très diminués (ce qui est probable dans la mesure où il est atteint d'un TSA), un traitement préventif sera nécessaire. La supplémentation sera alors égale à ses besoins (soit, comme vous l'écrivez 60-75 mg/j). Mais l'idéal serait d'assurer ses apports en vitamine C par une modification diététique, que vous avez dû essayer de mettre en place, mais je suppose que ce sera particulièrement compliqué chez ce type de patient.</p><p>Cordialement.</p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-11-30 14:08:32"
"1050";"650";"1640";"<p>Merci infiniment pour cette réponse claire et ultra rapide.</p>";"2023-11-30 14:16:07"
"1051";"649";"3";"<p>Dans le cadre des malformations anorectales, le soiling peut être lié à</p><ul><li>une constipation avec soiling</li><li>une hypermotilité</li><li>une incontinence fécale (souvent associée à des anomalies du rachis/sacrum)</li></ul><p></p><p>Dans un premier temps il faudrait réaliser un lavement opaque avec ASP d’évacuation le lendemain qui permettra de differencier colon hypomotile (rectum présent, dilaté, matières) d'un colon hypermotile (pas de dilatation) (très bien imagé dans les articles).</p><p>L'objectif est de comprendre le mécanisme et de proposer un traitement qui permettra l'absence de perte fécale entre les selles.</p><p>En cas de constipation (colon hypomotile, dilaté): le traitement associe des laxatifs type macrogol a la dose de 2mg/kg associé à des lavements évacuateurs (20ml/kg), à espacer à la restauration d'une propreté.</p><p>En cas d'hypermotilité (beaucoup plus rare, rectum absent, non dilaté) le traitement repose sur un regime associé à des agents antidiarrhéiques type loperamide et lavement au sérum physiologique.</p><p>Le programme est détaillé dans les articles que je vous joins.</p><p></p><p>Le siège cicatrisera à l'arrêt du soiling. EN attendant crème cicatrisante à base de zinc. </p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-11-30 15:12:59"
"1052";"653";"121";"<p>Bonjour il manque la fin du texte. </p><p>Cordialement</p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-12-04 15:21:52"
"1053";"653";"876";"<p>Désolée, en effet, tout n'est pas passé</p><p></p><p>Bonjour,</p><p>J'ai vu un garçon de trois ans et quatre mois adressé par le médecin traitant pour une haptoglobine effondrée avec une très très discrète perturbation de la bilirubine totale et conjuguée à la limite de la normale sans autre anomalie du bilan hépatique.</p><p></p><p>Le médecin traitant avait fait faire un bilan sanguin en octobre dans un contexte d'hématurie macroscopique fébrile. Sur le bilan réalisé en octobre, il y avait une haptoglobine &lt; 0.1g/dl avec une hémoglobine à 13,2&nbsp;g/dl, un VGM normal. Il a fait une recherche de schizocytes négative. Pas de bilan hépatique réalisé à ce moment-là. Échographie rénale normale. Fonction rénale normale. Pas de protéinurie. ECBU revenu stérile malgré une leucocyturie et une hématurie significative. L'enfant avait été traité par amoxicilline.</p><p>Le médecin traitant a fait faire un bilan sanguin de contrôle un mois après. Il n'y avait pas de syndrome inflammatoire biologique ( CRP et VS négatives). L'hémoglobine était stable à 13&nbsp;g/dl. VGM normal. Il gardait une haptoglobine effondrée &lt; 0,1&nbsp;g/dl. Les TGO, TGP, gamma GT, phosphatases alcalines étaient normales. La bilirubine totale était très discrètement perturbée à 4,4&nbsp;mg/l (&lt;3mg/l) bilirubine conjuguée à1,6 mg/l (&lt;1), bilirubine libre normale à 2,8 mg/l. Haptoglobine toujours  &lt; 0,1 g/l. Pas de TP sur le bilan. Echographie abdominale normale ( Foie et Voies biliaires : normaux). </p><p></p><p>La famille est d'origine roumaine. l'enfant a des antécédents d'ictère néonatal avec photothérapie pour hyperbilirubinémie ( NFS normale). La mère a une maladie de Biermer. pas d'autres antécédents notables</p><p></p><p>Il n'a eu aucun symptômes digestifs, pas d'ictère ni décoloration des selles. Examen clinique normal. 18.5 kg, IMC 17.5</p><p></p><p>Je ne sais pas comment interpréter cette haptoglobine effondrée, sans signes d'hémolyse finalement ni sur la bio ni clinique. Faut il faire d'autres explorations? faut il penser un déficit congénital de synthèse? </p><p></p><p>Merci</p>";"2023-12-04 19:38:39"
"1054";"653";"121";"<p></p><p>Bonjour l'haptglobine est une protéine synthétisée par le foie  ,présente chez tous les mammifères , d'une demi vie de 2-5 jours. On distingue 3 phénotypes correspondant à deux génotypes (HP1 et HP2).  Les taux sont nuls à la naissance. Les causes de diminution sont : l'hémolyse, l'insuffisance hépatique, la malnutrition, le syndrome néphotique et le déficit congénital (rare chez le européen), les hétérozygotes HPdel/Hp1 ou 2 ont des taux abaissés. Le déficit congénital est associé à un risque de réaction anaphylactique en cas de transfusion répétée. Pour votre patient au vu des données il n'y a rien pour une atteinte hépatique, ou un syndrome néphrotique et à priori l'IMC est correct. Si les causes d'hémolyse ont été cherché ,peu probable au vu de la normalité de l'Hb et de la bilirubine,mais  à discuter avec un hématologue ( à minima faire électrophorèse de l'hémoglobine et un test à l'éosine 5'maléimide - EMA). </p><p>Il n'y a pas de test en routine pour chercher le déficit congénital à ma connaissance, par contre vous pouvez faire le dosage de l'hémopexine qui sera normal en cas de déficit congénital et abaissé en cas d'hémolyse . Vous pouvez  dans l'absolu faire un dosage chez les parents  qui devrait retrouver chez les parents un taux abaissé ou nul. Le déficit génétique serait favorisé si les parents si les parents sont consanguins (mais ce sera aussi le cas des maladies génétiques des hématies et de l'hémoglobine).</p><p>Cordialement</p><p>PS le laboratoire biomnis fait le dosage de l'hémopoxine:  https://www.eurofins-biomnis.com/services/referentiel-des-examens/page/HEMOP/ </p><p> </p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-12-05 11:13:01"
"1055";"653";"876";"<p>bonjour</p><p>merci beaucoup.</p><p></p>";"2023-12-05 13:53:07"
"1056";"652";"1";"<p>Bonjour,</p><p></p><p>La gastrite lymphocytaire (GL) est une forme inhabituelle de gastrite caractérisée par 25 lymphocytes intraépithéliaux pour 100 cellules épithéliales consécutives, associée à une inflammation chronique variable dans la lamina propria.</p><p></p><p>La GL est retrouvée dans certaines situations pathologiques telles que la maladie cœliaque, la gastrite à <em>H pylori</em>, le VIH, la maladie de Menetrier, la prise d'AINS ou d'antagonistes des récepteurs de l'angiotensine II&nbsp;(ARA- II ). Cela suggère une physiopathologie impliquant une réponse immunologique locale anormale à différents antigènes. </p><p></p><p>La prévalence de la GL chez les enfants atteints de la maladie cœliaque se situe entre 10 % et 45 %. Le type d'atteinte de la muqueuse gastrique pourrait être prédictif d'une atrophie villositaire duodénale, car une GL à prédominance de l'antre ou diffuse est associée à une atrophie villositaire duodénale plus sévère.</p><p></p><p>Comme vous le voyez, la littérature est assez pauvre sur le sujet. Ci dessous une revue des différentes études pédiatriques de gastrite lymphocytaire :</p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-12-05 21:26:50"
"1057";"656";"1";"<p>Bonjour,</p><p></p><p>Que ce soit dans le cadre d'une maladie de Hirschsprung opérée ou d'une constipation fonctionnelle, les recommandations actuelles ne préconisent pas l'ajout de fibres alimentaires chez l'enfant constipé (Tabbers, 2014).</p><p></p><p>Par ailleurs, dans une revue récente sur le sujet (Salvatore, 2023), il n'a été retrouvée qu'une étude pédiatrie évaluant l'effet du psyllium (en association avec des fibres d'acacia et du fructose) sur la constipation de l'enfant, avec des résultats négatifs par rapport au PEG (DOI:&nbsp;10.1016/j.jpeds.2012.04.043). A noter également que même chez l'adulte le psyllium ne semble pas faire plus d'effet que la consommation de fruits (Van Der Schoot, 2023).</p><p></p><p>Par ailleurs, il persiste toujours un risque d'entérocolite en cas de maladie de Hirschsprung, même après cure chirurgicale (DOI: https://doi.org/10.1007/s11894-013-0340-6), et dans ce contexte, l'ajout de fibres non évaluées ne paraît pas raisonnable.</p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-12-08 15:41:08"
"1058";"654";"5";"<p>Cher Confrère,</p><p>Vous avez tout à fait raison. A la maternité, un nouveau-né destiné à être exclusivement allaité ne devrait bien sûr pas recevoir de complément de lait. Mais si son état de santé (risques d'hypoglycémie) ou celui de sa mère (transférée en réanimation, impossibilité transitoire d'allaiter) imposent des compléments, il faut choisir un hydrolysat extensif de protéines du lait de vache. L'idéal est de choisir un hydrolysat extensif en nourette pour sa praticité et son caractère stérile, Pepticate étant le seul disponible actuellement.</p><p>En effet, les articles que je vous joins démontrent clairement que ces ""dangerous bottle"" contenant des protéines du lait vache entières, données à la maternité aux nouveau-nés allaités augmentent significativement le risque ultérieur d'allergie aux protéines du lait de vache. D'ailleurs, la Société Européenne d’Allergologie et d’Immunologie Clinique (EAACI) et les pédiatres de la Société française d'allergologie ont récemment repris ces recommandations. je vous joins également ces articles.</p><p>Cordialement.</p><p></p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-12-09 11:12:13"
"1059";"657";"5";"<p>Chère Consœur,</p><p>Compte tenu de l'espacement des vomissements et de leur survenue lors de l'ingestion d'oeuf, évoquer une cause allergique me semble légitime. Il peut effectivement s'agir d'une allergie IgE médiée (d'où l'intérêt des IgE que vous avez prescrites) ou d'un SEIPA aigu dans sa forme mineure pour lequel il n'y a pas de moyens biologiques pour le confirmer.</p><p>En pratique, si les IgE sont négatives, un test de provocation orale en milieu hospitalier est nécessaire pour confirmer ou infirmer le SEIPA.</p><p>Parmi les autres causes possibles non recherchées par les examens que vous avez prescrits, j'éliminerais une malrotation par un cadre duodénal et un volvulus intermittent par une écho effectuée par un radiologue entraîné auquel vous aurez bien précisé ce que vous recherchez car cela nécessite de visualiser les flux sanguins, mesure qui n'est pas faite en routine.</p><p>Si tous ces examens et tests revenaient négatifs, et que les vomissements persistent, une endoscopie digestive pourrait s'avérer nécessaire pour rechercher une cause locale (infiltration éosinophilique du tube digestif, gastrite à H. pylori, obstacle (même si ce dernier pourra être visualisé par le cadre duodénal).</p><p>Cordialement.</p><p></p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-12-09 19:52:44"
"1060";"658";"121";"<p>Bonjour l'hypolactasie physiologique se traduit par une baisse de l'activité lactase entre 1 et 10 ans jusqu'à atteindre un taux quasi nul à 10 ans et à l'âge adulte. Il s'agit d'une baisse génétiquement déterminée. Chez environ 50%  de l'Humanité il existe des variants situés dans le promoteur de LCT qui maintiennent une activité lactase à l'Age adulte. Chez les européens le variant est LCT-13910C&gt;T et le variant LCT-13915 T&gt;G celui de la péninsule Arabique. Normalement, au vu des résultats votre patiente doit être C/C et T/T qui induit donc une absence de persistance de l'activité lactase. L'hypolactasie physiologique induit une intolérance au lactose avec apparition de symptômes en cas de consommation de lactose (&gt;1 g/kg généralement). Les symptômes sont essentiellement des douleurs, diarrhées .. 30 minutes 2 heures après la prise de lactose.  Les yaourts, les fromages fermenté et les laits fermentés sont généralement bien tolérés. La prise en charge est diététique avec une diminution de la consommation de lait (en pratique le lait et les glaces). Il n'y a pas de lien direct entre maladie caeliaque et hypolactasie physiologique mais l'atrophie villositaire peut induire une hypolactasie secondaire (car la lactase est sur les villosités). </p><p>Au total votre patiente (si elle est d'origine d'Europe, d'Asie et du pourtour de la méditerranée car il existe des variants spécifiques sub saharien)  est à risque d'hypolactasie physiologique, même si elle est encore un peu jeune. Dans ce cas la prise en charge est diminuer le lactose. Cependant au vu des symptômes, il pourrait également se poser la question d'une maladie caeliaque mal contrôlée. </p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-12-11 14:15:44"
"1061";"655";"121";"<p>Bonjour sur le plan hépatique, le profil pourrait correspondre à un syndrome de Gilbert (élévation de la bilirubine libre avec une conjuguée quasi normale). les TGO sont très peu perturbée (par ailleurs avez-vous contrôlé les CPK ?).</p><p>&nbsp;Les IgG sont élevée même si le seuil retenu dans les études est généralement plus de 20 g/l, les causes sont généralement auto immun, infections, tumorales et déficit immunitaire. Sur le plan pondéral 22.4 kg correspondrait à 0.5 DS vs 1 DS début 2023.</p><p>Au total, le cadre nosologique n’est pas extrêmement clair. De manière empirique, il semblerait utile de faire une évaluation des ingestas par une diététicienne, rechercher un foyer infectieux, dont pulmonaire, &nbsp;de contrôler le bilan avec une sérologie caeliaque (+/- étudier ugt1a1*28(rs8175347) qui est le variant associé au syndrome de &nbsp;Gilbert et qui est non remboursable). Selon il faudra proposer une surveillance simple ou orienter vers un sur spécialiste (selon les atteintes, hépatologue si BH perturbé, ou rhumatologue si hyper IgG). &nbsp;</p><p></p><p>Bonjour vous devez les connaitre mais voici les liens des Pas à Pas qui peuvent être utile </p><p></p><p>https://pap-pediatrie.fr/biologie-genetique/conduite-tenir-devant-une-elevation-des-transaminases</p><p>https://pap-pediatrie.fr/endocrinologie/lenfant-qui-ne-grossit-pas</p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-12-11 14:54:37"
"1062";"659";"131";"<p>Bonjour,</p><p>Ce n’est pas une question facile. En filigrane, la question de rechercher shigella dans les selles des enfants asymptomatiques revient à celle de l’éviction de crèche si la coproculture revient positive, car il n’y a pas d’indication à traiter des nourrissons asymptomatiques. </p><p>Les porteurs asymptomatiques de shigella sont très fréquents, notamment chez le jeune enfant et ce portage constitue vraisemblablement un réservoir pour des contaminations ultérieures (<a href=""https://pubmed.ncbi.nlm.nih.gov/8165738/"" rel=""noopener noreferrer"" target=""_blank"">https://pubmed.ncbi.nlm.nih.gov/8165738/</a> )</p><p>Le guide de l’assurance maladie sur l’éviction en crèche date un peu (2006) (<a href=""https://sante.gouv.fr/IMG/pdf/collectivites-maladies-infectieuses_assurance-maladie.pdf"" rel=""noopener noreferrer"" target=""_blank"">https://sante.gouv.fr/IMG/pdf/collectivites-maladies-infectieuses_assurance-maladie.pdf</a>) et confirme bien la nécessité d’une éviction de crèche pour les enfants symptomatiques et jusqu’à guérison. Ce sont aussi les recommandations du CDC (<a href=""https://www.cdc.gov/shigella/information-for-childcare-facilities.html"" rel=""noopener noreferrer"" target=""_blank"">https://www.cdc.gov/shigella/information-for-childcare-facilities.html</a> ) et ce jusqu’à guérison. En revanche, je n’ai trouvé aucune recommandation sur le dépistage des autres enfants de la crèche. </p><p>Par ailleurs, les personnes infectées peuvent rester plusieurs semaines contagieuses, même si elles ont été traitées <a href=""https://www.canada.ca/fr/sante-publique/services/maladies/shigella/professionnels-sante.html"" rel=""noopener noreferrer"" target=""_blank"">https://www.canada.ca/fr/sante-publique/services/maladies/shigella/professionnels-sante.html</a> ) (<a href=""https://pubmed.ncbi.nlm.nih.gov/33033835/"" rel=""noopener noreferrer"" target=""_blank"">https://pubmed.ncbi.nlm.nih.gov/33033835/</a> ). Le CDC recommande ainsi de mettre à part les enfants qui reviennent après une infection, ces derniers pouvant revenir en crèche après arrêt de la diarrhée. </p><p>En revanche, contrairement à d’autres pays, les shigelloses ne sont pas en France dans la liste des maladies à déclaration obligatoire&nbsp;: <a href=""https://www.santepubliquefrance.fr/maladies-a-declaration-obligatoire/liste-des-maladies-a-declaration-obligatoire"" rel=""noopener noreferrer"" target=""_blank"">https://www.santepubliquefrance.fr/maladies-a-declaration-obligatoire/liste-des-maladies-a-declaration-obligatoire</a></p><p></p><p>Ainsi, je suis d’accord avec vous. Je n’aurai pas demandé de coproculture chez les enfants sains. En pratique, on ne sait pas quoi en faire. Il n’y a pas d’indication à traiter les asymptomatiques, il n’y a pas de recommandations à exclure les enfants de la crèche (ni les adultes d’ailleurs parmi le personnel). Il y a en revanche des mesures de protection pour éviter la transmission à d’autres enfants et adultes (lavage des jouets, hygiène des mains, etc. cf reco CDC). </p><p>A mon avis, si la crèche fait pression, elle doit se prononcer sur les mesures qu'elle mettra en place pour éviter de nouvelles contaminations. </p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-12-12 23:16:48"
"1063";"663";"131";"<p>Bonjour,</p><p></p><p>Le fluvermal se donne en 2 doses à J0 et J15 pour éviter une réinfestation par les oeufs du parasite.</p><p>les autes traitements disponibles en cas d'échec de ce format de traitement sont l'albendazole (Zentel, attention, contre-indiqué pendant la grossesse ou si absence de contraception chez une femme en âge de procréer) ou pyrantel (Helmintox ou Combantrin en suspension buvable) en 2 prises espacées de 7 à 15 jours. A priori, pas de résistance.</p><p></p><p>Les récurrences sont très fréquentes, favorisées par des ré-infections via l’environnement (domicile mais aussi structures de garde) ou l’entourage et des auto-réinfestations. Des cas de traitement répétés pendant plus d’un an ont été décrits (gut 1994 joint). Les modes d’infection connus sont : l'infection directe des régions anale et périanale par contamination des ongles (autoinfection), et les vêtements de nuit souillés ; l'exposition à des œufs viables sur du linge de lit et d'autres objets environnementaux et enfin la rétroinfection où une fois les œufs éclos au niveau de la muqueuse anale, les larves migrent dans le sigmoïde côlon, et cæcum.</p><p></p><p>Il faut donc traiter toute la famille, sauf le nourrisson de 1 mois, en même temps, ce d’autant que la plupart des individus atteints sont asymptomatiques et de laver la literie/vêtements/doudou à 60°C. </p><p></p><p>Les recommandations (ameli) sont de :</p><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;traiter simultanément tous les membres de la collectivité ;</p><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;couper court les ongles de l’enfant et les brosser régulièrement ;</p><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;dépoussiérer le domicile en passant l’aspirateur et nettoyer les surfaces lavables ;</p><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;changer les vêtements et le linge de lit le jour du traitement ;</p><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;laver à 60 °C tout le linge qui a pu être contaminé ;</p><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;demander à chaque membre de la famille de se laver les mains après passage aux toilettes, et avant chaque repas.</p><p></p><p>Ensuite, l'efficacité se juge sur la disparition des symptômes (prurit anal en général)</p><p></p><p>Bien cordialement</p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-12-19 08:44:50"
"1064";"663";"1645";"<p>Merci de cette réponse complète. </p><p>Si le NN d’1 mois avait des oxyures, que faudrait il faire?</p><p>bien à vous</p><p>dr AJL</p>";"2023-12-19 10:31:08"
"1065";"663";"131";"<p>Bonjour,</p><p>Il n'y a pas de recos pour traiter aussi jeune. </p><p>A cet âge là, j’aurai tendance à choisir le pyrantel (COMBANTRIN, susp buvable)&nbsp;<a href=""https://www.vidal.fr/medicaments/substances/pyrantel-6868.html"" rel=""noopener noreferrer"" target=""_blank"" style=""color: rgb(29, 113, 184);"">https://www.vidal.fr/medicaments/substances/pyrantel-6868.html</a>&nbsp;, non formellement contre-indiqué chez le &lt;12kg, mais en adaptant la posologie en fonction du poids, 5mg/kg. Cf publication jointe (Wendt et al, 2019) qui propose plutôt de traiter après 3 mois de vie.</p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-12-20 10:05:59"
